Date,Open,High,Low,Close,Volume,Adj Close,Daily_Change,Delta_Change,Volatility
1996-07-25,21.125,21.375,20.749999,21.0,28607600,0.680188,0.625,0.90%,257721
1996-07-24,20.0,21.0,19.874999,20.812501,66018400,0.6741149999999999,1.125,1.52%,1006393
1996-07-23,20.5,20.625,20.25,20.5,32530400,0.663993,0.375,1.23%,401636
1996-07-22,20.875,20.875,20.0,20.25,38052000,0.655895,0.875,-2.41%,916919
1996-07-19,20.875,21.0,20.749999,20.749999,66494400,0.67209,0.250,-0.60%,398195
1996-07-18,21.5,21.75,20.359299,20.875,224263200,0.676139,1.391,23.70%,53158903
1996-07-17,17.375,17.5,16.625,16.875001,58399600,0.546579,0.875,0.00%,0
1996-07-16,17.375,17.375,16.000001,16.875001,72304400,0.546579,1.375,-1.82%,1314646
1996-07-15,18.124999,18.124999,17.125,17.1875,33306000,0.556701,1.000,-4.84%,1613431
1996-07-12,18.375,18.375,17.249999,18.0625,67247600,0.5850420000000001,1.125,1.05%,705382
1996-07-11,18.75,18.875,17.375,17.875,72788800,0.578969,1.500,-4.67%,3396794
1996-07-10,19.125,19.500001,18.75,18.75,42347200,0.60731,0.750,-1.32%,557236
1996-07-09,19.500001,19.625,18.999999,18.999999,46956000,0.615408,0.625,-0.65%,306921
1996-07-08,19.625,19.874999,18.999999,19.125,47227600,0.6194569999999999,0.875,-1.92%,908207
1996-07-05,19.375,19.75,19.25,19.500001,26538400,0.631603,0.500,0.65%,171226
1996-07-03,20.375001,20.375001,19.375,19.375,72153200,0.627554,1.000,-7.74%,5583326
1996-07-02,21.375,21.5,21.0,21.0,22251600,0.680188,0.500,-2.33%,517480
1996-07-01,21.125,21.5,21.0,21.5,32995200,0.696383,0.500,2.38%,785602
1996-06-28,20.875,21.0,20.625,21.0,28921200,0.680188,0.375,1.82%,525874
1996-06-27,20.0,21.0,19.75,20.625,57310400,0.668041,1.250,3.77%,2162619
1996-06-26,20.625,20.749999,19.625,19.874999,101082800,0.643749,1.125,-3.64%,3675677
1996-06-25,22.125001,22.25,20.375001,20.625,61740000,0.668041,1.875,-7.30%,4509138
1996-06-24,22.625,22.625,22.125001,22.25,30690800,0.720675,0.500,-1.66%,508678
1996-06-21,22.875,22.875,22.375,22.625,40462800,0.7328210000000001,0.500,-0.55%,222337
1996-06-20,23.374999,23.374999,22.499999,22.75,36772400,0.73687,0.875,-1.62%,596299
1996-06-19,23.125,23.374999,22.625,23.125,33616800,0.749016,0.750,1.65%,554113
1996-06-18,23.625,23.75,22.625,22.75,55806800,0.73687,1.125,-3.70%,2066907
1996-06-17,24.125,24.125,23.625,23.625,28232400,0.765211,0.500,-1.31%,368574
1996-06-14,24.750001,24.750001,23.875001,23.9375,36240400,0.7753329999999999,0.875,-2.79%,1011785
1996-06-13,24.375,24.9218,24.0,24.625,47854800,0.797601,0.922,1.55%,740009
1996-06-12,24.5,24.5,24.0,24.249999,37979200,0.785455,0.500,1.04%,395642
1996-06-11,24.249999,24.249999,24.0,24.0,38264800,0.777357,0.250,-0.52%,198276
1996-06-10,24.375,24.5,24.0,24.125,26591600,0.781406,0.500,-1.03%,272751
1996-06-07,24.0,24.375,23.5,24.375,66942400,0.789504,0.875,0.52%,345086
1996-06-06,25.0,25.25,24.125,24.249999,90524000,0.785455,1.125,-3.48%,3152559
1996-06-05,25.375,25.5,24.249999,25.124999,127526000,0.813796,1.250,3.88%,4942948
1996-06-04,24.0,24.375,23.875001,24.1875,190559600,0.7834300000000001,0.500,-2.27%,4331062
1996-06-03,25.875,25.999999,24.750001,24.750001,31365600,0.80165,1.250,-5.26%,1650817
1996-05-31,25.625001,26.625,25.5,26.125,40661600,0.8461860000000001,1.125,2.45%,996623
1996-05-30,24.875,25.75,24.750001,25.5,25866400,0.825942,1.000,2.51%,649920
1996-05-29,26.25,26.25,24.750001,24.875,54880000,0.8056979999999999,1.500,-5.69%,3121149
1996-05-28,26.75,27.25,26.375,26.375,25463200,0.854283,0.875,-1.40%,356954
1996-05-24,26.25,26.874999,26.125,26.75,28310800,0.8664290000000001,0.750,1.90%,539221
1996-05-23,26.125,26.625,25.75,26.25,31012800,0.8502350000000001,0.875,0.72%,223146
1996-05-22,27.375001,27.375001,25.75,26.062501,50470000,0.844161,1.625,-3.92%,1976977
1996-05-21,28.0,28.125,27.125,27.125,28596400,0.878576,1.000,-2.91%,831638
1996-05-20,27.875,28.125,27.625,27.9375,21128800,0.904892,0.500,1.13%,238993
1996-05-17,28.374999,28.374999,27.5,27.625,30825200,0.8947709999999999,0.875,-2.64%,814749
1996-05-16,28.249999,28.625001,27.875,28.374999,32519200,0.919063,0.750,-0.44%,142637
1996-05-15,27.875,28.875,27.749999,28.500001,73091200,0.923112,1.125,3.64%,2657870
1996-05-14,27.749999,28.0,27.5,27.5,49406000,0.8907219999999999,0.500,1.62%,798735
1996-05-13,27.125,27.625,26.625,27.0625,46754400,0.876551,1.000,-0.69%,321699
1996-05-10,26.25,27.375001,25.999999,27.25,27647200,0.882624,1.375,4.31%,1190528
1996-05-09,26.375,26.500001,25.75,26.125,24519600,0.8461860000000001,0.750,-2.34%,572868
1996-05-08,27.25,27.25,25.625001,26.75,46698400,0.8664290000000001,1.625,-0.47%,217216
1996-05-07,26.375,27.375001,26.25,26.874999,88384800,0.8704780000000001,1.125,4.88%,4311414
1996-05-06,24.875,25.875,24.750001,25.625001,72371600,0.829991,1.125,7.33%,5304693
1996-05-03,24.125,24.125,23.5,23.875001,27115200,0.773309,0.625,0.53%,142720
1996-05-02,24.5,24.5,23.5,23.75,47076400,0.76926,1.000,-2.56%,1207105
1996-05-01,24.375,24.750001,24.125,24.375,28176400,0.789504,0.625,0.00%,0
1996-04-30,24.875,24.875,24.125,24.375,34165600,0.789504,0.750,-1.52%,517651
1996-04-29,25.0,25.0,24.5,24.750001,30262400,0.80165,0.500,0.00%,0
1996-04-26,25.0,25.124999,24.625,24.750001,47216400,0.80165,0.500,-0.50%,237225
1996-04-25,24.375,24.875,24.125,24.875,43601600,0.8056979999999999,0.750,2.58%,1123714
1996-04-24,24.625,24.750001,24.1875,24.249999,32085200,0.785455,0.563,-2.02%,648187
1996-04-23,25.124999,25.25,24.625,24.750001,42487200,0.80165,0.625,-1.49%,634126
1996-04-22,25.25,25.5,24.875,25.124999,27778800,0.813796,0.625,0.25%,69261
1996-04-19,24.625,25.124999,24.625,25.0625,25449200,0.811772,0.500,1.26%,321333
1996-04-18,25.375,25.390598999999998,24.249999,24.750001,54311600,0.80165,1.141,-1.98%,1075480
1996-04-17,25.875,25.999999,25.124999,25.25,21352800,0.8178449999999999,0.875,-2.42%,515751
1996-04-16,25.875,25.999999,25.625001,25.875,25354000,0.8380879999999999,0.375,0.49%,123055
1996-04-15,25.5,25.75,25.0,25.75,38519600,0.83404,0.750,0.98%,377667
1996-04-12,25.875,25.875,25.375,25.5,20358800,0.825942,0.500,-0.97%,197671
1996-04-11,26.125,26.25,25.5,25.75,24567200,0.83404,0.750,-0.96%,236209
1996-04-10,26.125,26.500001,25.875,25.999999,43691200,0.8421370000000001,0.625,0.00%,0
1996-04-09,24.875,26.500001,24.375,25.999999,58769200,0.8421370000000001,2.125,6.67%,3917902
1996-04-08,23.875001,24.5,23.75,24.375,42207200,0.789504,0.750,1.04%,437408
1996-04-04,24.625,24.625,24.0,24.125,21512400,0.781406,0.625,-1.78%,383183
1996-04-03,25.124999,25.124999,24.3281,24.5625,18060000,0.7955770000000001,0.797,-1.75%,316037
1996-04-02,25.625001,25.625001,24.875,25.0,25359600,0.809747,0.750,-1.96%,497248
1996-04-01,25.124999,25.875,24.515598999999998,25.5,39659200,0.825942,1.359,3.82%,1513683
1996-03-29,24.249999,24.750001,23.75,24.5625,41630400,0.7955770000000001,1.000,1.55%,645474
1996-03-28,24.750001,25.625001,24.125,24.1875,73973200,0.7834300000000001,1.500,-4.21%,3112799
1996-03-27,23.25,25.25,23.000001,25.25,107324000,0.8178449999999999,2.250,5.76%,6180946
1996-03-26,24.0,24.5,23.625,23.875001,40199600,0.773309,0.875,-0.52%,209334
1996-03-25,25.5,25.75,24.0,24.0,41092800,0.777357,1.750,-5.42%,2226699
1996-03-22,25.25,25.375,24.875,25.375,26891200,0.821893,0.500,0.99%,267558
1996-03-21,25.5,25.5,25.0,25.124999,27496000,0.813796,0.500,-0.50%,136127
1996-03-20,25.75,25.75,25.124999,25.25,28996800,0.8178449999999999,0.625,-1.94%,563046
1996-03-19,26.375,26.500001,25.625001,25.75,31091200,0.83404,0.875,-1.44%,446277
1996-03-18,25.9375,26.125,25.75,26.125,27283200,0.8461860000000001,0.375,0.97%,263623
1996-03-15,25.999999,25.999999,25.5,25.875,25345600,0.8380879999999999,0.500,0.98%,247259
1996-03-14,25.875,25.875,25.5,25.625001,23340800,0.829991,0.375,-0.49%,113312
1996-03-13,25.875,26.125,25.625001,25.75,24920000,0.83404,0.500,-0.24%,60328
1996-03-12,25.999999,26.375,25.625001,25.8125,24038000,0.8360639999999999,0.750,-0.24%,58052
1996-03-11,26.25,26.375,25.75,25.875,31752000,0.8380879999999999,0.625,-0.48%,152663
1996-03-08,25.75,26.25,25.0,25.999999,37251200,0.8421370000000001,1.250,0.73%,270585
1996-03-07,26.25,26.375,25.375,25.8125,65016000,0.8360639999999999,1.000,-1.43%,931000
1996-03-06,26.75,26.874999,26.125,26.1875,24763200,0.84821,0.750,-1.64%,406919
1996-03-05,26.500001,26.75,26.25,26.625,29610000,0.862381,0.500,1.43%,422992
1996-03-04,27.25,27.375001,26.25,26.25,46888800,0.8502350000000001,1.125,-2.33%,1090400
1996-03-01,27.625,27.625,26.625,26.874999,57783600,0.8704780000000001,1.000,-2.27%,1313284
1996-02-29,27.5,27.749999,27.25,27.5,28221200,0.8907219999999999,0.500,-0.90%,254230
1996-02-28,28.875,28.875,27.625,27.749999,46978400,0.898819,1.250,-3.06%,1436063
1996-02-27,29.875,29.875,28.500001,28.625001,37290400,0.927161,1.375,-2.97%,1106064
1996-02-26,29.999999,30.124999,29.500001,29.500001,29570800,0.9555020000000001,0.625,-1.26%,371175
1996-02-23,29.875,30.250001,29.625,29.875,43321600,0.967648,0.625,0.00%,0
1996-02-22,29.999999,30.124999,29.625,29.875,46046000,0.967648,0.500,0.84%,388599
1996-02-21,29.375001,29.75,29.124999,29.625,55459600,0.95955,0.625,2.16%,1195209
1996-02-20,28.0,29.500001,28.0,29.0,94228400,0.939307,1.500,5.45%,5139748
1996-02-16,28.125,28.374999,27.5,27.5,39110400,0.8907219999999999,0.875,-1.79%,698402
1996-02-15,27.625,28.125,27.375001,28.0,30520000,0.906917,0.750,1.36%,414291
1996-02-14,28.249999,28.249999,27.4375,27.625,40796000,0.8947709999999999,0.812,-1.78%,725264
1996-02-13,28.0,28.875,27.875,28.125,57125600,0.9109659999999999,1.000,-0.88%,503279
1996-02-12,28.125,28.500001,28.0,28.374999,48568800,0.919063,0.500,2.25%,1093909
1996-02-09,27.875,28.500001,27.625,27.749999,51422000,0.898819,0.875,-0.45%,230606
1996-02-08,27.5,28.125,27.5,27.875,65791600,0.902868,0.625,-1.33%,873325
1996-02-07,29.75,29.75,27.749999,28.249999,90081600,0.915014,2.000,-4.64%,4180995
1996-02-06,29.249999,29.999999,29.249999,29.625,56554400,0.95955,0.750,1.28%,725044
1996-02-05,29.687499,29.75,29.0,29.249999,79682400,0.9474040000000001,0.750,0.00%,0
1996-02-02,28.875,29.625,28.75,29.249999,138994800,0.9474040000000001,0.875,3.08%,4286160
1996-02-01,27.5,28.374999,27.5,28.374999,83260800,0.919063,0.875,2.71%,2260434
1996-01-31,27.749999,28.0,27.375001,27.625,82014800,0.8947709999999999,0.625,1.14%,938399
1996-01-30,27.0,28.125,26.8593,27.312499,155710800,0.884649,1.266,-6.22%,9690051
1996-01-29,29.0,29.75,28.75,29.124999,83148800,0.9433549999999999,1.000,-4.90%,4072609
1996-01-26,30.375001,31.250001,28.625001,30.625,183937600,0.9919399999999999,2.625,1.24%,2280179
1996-01-25,31.749999,32.000001,30.124999,30.250001,111300000,0.979794,1.875,-6.20%,6902348
1996-01-24,32.125001,32.25,31.749999,32.25,163973600,1.044574,0.500,1.98%,3240636
1996-01-23,33.750001,34.0,30.999999,31.625,247072000,1.02433,3.000,3.69%,9113151
1996-01-22,29.75,30.999999,29.249999,30.5,124936000,0.987892,1.750,2.09%,2613764
1996-01-19,30.999999,31.749999,29.375001,29.875,207306400,0.967648,2.375,-6.46%,13387664
1996-01-18,32.875001,33.375,30.375001,31.9375,174596800,1.0344520000000001,3.000,-6.07%,10591329
1996-01-17,34.374999,34.374999,33.750001,34.0,59102400,1.101256,0.625,-1.63%,961867
1996-01-16,34.374999,34.750001,33.624999,34.5625,88228000,1.119475,1.125,1.28%,1131082
1996-01-15,33.750001,34.499999,33.375,34.125,90770400,1.105305,1.125,0.74%,669936
1996-01-12,34.750001,34.750001,33.25,33.875001,100464000,1.097207,1.500,-3.21%,3229233
1996-01-11,32.624999,35.0,32.375,35.0,189184800,1.133646,2.625,2.19%,4142660
1996-01-10,32.5,34.750001,32.25,34.25,91358400,1.1093540000000002,2.500,4.58%,4184368
1996-01-09,34.625001,34.625001,32.749999,32.749999,62804000,1.060769,1.875,-5.42%,3400935
1996-01-08,34.499999,35.500001,34.0,34.625001,30335200,1.1215,1.500,1.09%,332131
1996-01-05,31.625,34.25,31.375,34.25,111482000,1.1093540000000002,2.875,8.51%,9492544
1996-01-04,32.375,32.375,31.375,31.562501,75045600,1.022306,1.000,-1.75%,1314005
1996-01-03,32.000001,32.875001,31.874999,32.125001,107458400,1.040525,1.000,0.00%,0
1996-01-02,32.25,32.25,31.749999,32.125001,34823600,1.040525,0.500,0.78%,273110
1995-12-29,32.000001,32.375,31.625,31.874999,76034000,1.0324280000000001,0.750,-0.39%,296953
1995-12-28,32.125001,32.749999,31.874999,32.000001,62498800,1.036476,0.875,-1.16%,723971
1995-12-27,32.125001,33.375,31.874999,32.375,67141200,1.0486229999999999,1.500,0.97%,654407
1995-12-26,32.5,32.5,31.749999,32.0625,34876800,1.0385010000000001,0.750,-0.58%,202768
1995-12-22,32.624999,32.875001,32.125001,32.25,58665600,1.044574,0.750,-0.77%,451247
1995-12-21,32.749999,32.749999,31.625,32.5,83218800,1.052671,1.125,-0.38%,318866
1995-12-20,33.499999,33.624999,32.5,32.624999,91434000,1.05672,1.125,-0.38%,349007
1995-12-19,32.749999,33.25,32.25,32.749999,107716000,1.060769,1.000,1.55%,1670021
1995-12-18,35.125,35.249999,31.874999,32.25,166633600,1.044574,3.375,-8.51%,14181626
1995-12-15,35.500001,36.625,34.374999,35.249999,181720000,1.141744,2.250,-7.84%,14252454
1995-12-14,38.874999,39.375,37.999999,38.250001,83375600,1.238913,1.375,-0.33%,271599
1995-12-13,38.250001,39.000001,36.75,38.375,171225600,1.2429620000000001,2.250,0.99%,1689697
1995-12-12,38.625,38.625,37.999999,37.999999,44388400,1.230816,0.625,-1.62%,718235
1995-12-11,39.5,39.624999,38.375,38.625,27913200,1.251059,1.250,-1.90%,531692
1995-12-08,38.749999,39.375,37.874999,39.375,35338800,1.275352,1.500,2.11%,744583
1995-12-07,38.749999,38.749999,37.874999,38.562501,35481600,1.2490350000000001,0.875,-0.48%,171682
1995-12-06,39.749999,39.875001,38.375,38.749999,50276800,1.255108,1.500,-1.90%,954645
1995-12-05,38.5,39.875001,38.250001,39.5,90899200,1.279401,1.625,0.00%,0
1995-12-04,40.125,40.125,39.000001,39.5,120170400,1.279401,1.125,4.98%,5988551
1995-12-01,37.999999,38.250001,37.124999,37.625,51052400,1.2186700000000001,1.125,-1.31%,669541
1995-11-30,38.874999,39.000001,37.999999,38.125001,43713600,1.2348649999999999,1.000,-2.87%,1252916
1995-11-29,40.125,40.125,39.000001,39.25,26317200,1.271303,1.125,-1.88%,493459
1995-11-28,39.375,40.125,39.25,40.000001,44072000,1.295596,0.875,1.59%,699566
1995-11-27,40.624999,40.624999,39.375,39.375,28968800,1.275352,1.250,-2.02%,585687
1995-11-24,38.874999,40.375,38.749999,40.187499,27487600,1.301669,1.625,4.05%,1111975
1995-11-22,38.625,39.25,38.5,38.625,24701600,1.251059,0.750,0.00%,0
1995-11-21,38.749999,38.749999,37.874999,38.625,47902400,1.251059,0.875,0.31%,149410
1995-11-20,40.25,40.25,38.5,38.625,37114000,1.247169,1.750,-3.74%,1387418
1995-11-17,40.000001,40.375,39.749999,40.125,32132800,1.2956020000000001,0.625,0.47%,150852
1995-11-16,40.875001,41.499999,39.5,39.9375,56557200,1.289548,2.000,-2.59%,1465649
1995-11-15,42.0,42.0,40.125,41.0,62034000,1.323855,1.875,-1.20%,747417
1995-11-14,41.0,42.500001,41.0,41.499999,101819200,1.34,1.500,1.53%,1556890
1995-11-13,40.25,41.25,40.000001,40.875001,79343600,1.319819,1.250,2.83%,2245554
1995-11-10,39.375,40.25,38.874999,39.749999,55778800,1.2834940000000001,1.375,0.95%,531207
1995-11-09,39.749999,40.000001,38.874999,39.375,65027200,1.2713860000000001,1.125,1.29%,836384
1995-11-08,39.749999,41.0,38.749999,38.874999,89706400,1.255241,2.250,-1.89%,1697922
1995-11-07,37.75,40.499999,37.5,39.624999,184097200,1.279458,3.000,3.93%,7243208
1995-11-06,36.500001,38.749999,36.375001,38.125001,77943600,1.231024,2.375,4.45%,3470100
1995-11-03,36.75,36.875,35.875,36.500001,44858800,1.178554,1.000,-0.34%,153096
1995-11-02,36.875,36.875,36.249999,36.625,38189200,1.18259,0.625,0.00%,0
1995-11-01,36.625,37.124999,35.500001,36.625,48308400,1.18259,1.625,0.86%,415720
1995-10-31,35.249999,36.625,35.125,36.3125,72304400,1.1725,1.500,3.01%,2179372
1995-10-30,34.875,35.249999,34.625001,35.249999,43909600,1.138193,0.625,1.44%,631809
1995-10-27,34.875,34.875,34.125,34.750001,38553200,1.122048,0.750,-0.36%,138178
1995-10-26,34.875,35.0,34.499999,34.875,31466400,1.126084,0.500,0.36%,113184
1995-10-25,35.249999,35.374999,34.750001,34.750001,33325600,1.122048,0.625,-1.07%,355805
1995-10-24,35.500001,35.500001,34.875,35.125,53373600,1.134157,0.625,0.00%,0
1995-10-23,35.125,35.125,34.750001,35.125,49450800,1.134157,0.375,0.00%,0
1995-10-20,35.249999,35.249999,34.625001,35.125,96583200,1.134157,0.625,1.08%,1042313
1995-10-19,35.875,36.124999,34.750001,34.750001,236224800,1.122048,1.375,-7.02%,16591035
1995-10-18,36.999999,39.562501,36.75,37.375001,128100000,1.206807,2.813,2.05%,2623223
1995-10-17,36.500001,36.875,35.875,36.625,44654400,1.18259,1.000,1.38%,618031
1995-10-16,36.249999,36.999999,35.875,36.124999,45516800,1.1664459999999999,1.125,0.35%,158038
1995-10-13,35.75,36.875,35.500001,36.0,58797200,1.16241,1.375,1.95%,1144734
1995-10-12,35.0,35.374999,34.750001,35.3125,40513200,1.140211,0.625,1.25%,508248
1995-10-11,35.249999,35.625001,34.125,34.875,83218800,1.126084,1.500,0.54%,449815
1995-10-10,34.374999,35.0,33.624999,34.6875,100066400,1.1200299999999999,1.375,-0.36%,359292
1995-10-09,35.374999,35.75,34.374999,34.812499,93142000,1.124066,1.375,-2.45%,2283691
1995-10-06,36.75,36.999999,35.625001,35.687499,77260400,1.152319,1.375,-2.23%,1719841
1995-10-05,36.249999,36.625,35.875,36.500001,61017600,1.178554,0.750,0.34%,209674
1995-10-04,36.625,36.999999,36.0,36.375001,66693200,1.174518,1.000,-3.32%,2215750
1995-10-03,38.125001,38.5,37.124999,37.625,72455600,1.21488,1.375,0.00%,0
1995-10-02,37.75,38.5,37.5,37.625,98000000,1.21488,1.000,1.01%,986623
1995-09-29,37.999999,38.250001,36.875,37.250001,70854000,1.2027709999999998,1.375,-1.32%,938487
1995-09-28,36.500001,37.874999,36.500001,37.75,82796000,1.2189159999999999,1.375,4.14%,3426059
1995-09-27,37.5,37.5,34.750001,36.249999,112809200,1.170482,2.750,-3.01%,3395567
1995-09-26,37.75,37.874999,37.124999,37.375001,62725600,1.206807,0.750,-0.37%,235088
1995-09-25,38.250001,38.265599,37.375001,37.515602,78803200,1.211347,0.891,1.22%,963377
1995-09-22,36.875,37.250001,36.375001,37.0625,99660400,1.196717,0.875,0.17%,168339
1995-09-21,36.500001,37.5,36.375001,36.999999,86833600,1.194699,1.125,1.02%,889123
1995-09-20,37.250001,37.375001,36.500001,36.625,80452400,1.18259,0.875,-0.34%,273705
1995-09-19,36.75,37.124999,36.124999,36.75,122505600,1.186627,1.000,0.17%,208793
1995-09-18,36.375001,36.812501,35.875,36.687499,155372000,1.1846079999999999,0.938,2.26%,3518750
1995-09-15,37.375001,39.875001,35.500001,35.875,302990800,1.158374,4.375,-10.31%,31245751
1995-09-14,41.374999,41.625001,39.749999,40.000001,137639600,1.291566,1.875,-5.60%,7714339
1995-09-13,42.875,43.375001,42.0,42.374999,80687600,1.3682530000000002,1.375,-1.31%,1057062
1995-09-12,44.5,44.874999,42.625001,42.937501,81564000,1.386416,2.250,-2.97%,2419241
1995-09-11,44.874999,45.5,44.250001,44.250001,43122800,1.428795,1.250,-1.12%,481831
1995-09-08,44.75,44.874999,44.5,44.75,43694000,1.44494,0.375,0.00%,0
1995-09-07,43.999999,45.312499,43.75,44.75,65581600,1.44494,1.562,2.29%,1499000
1995-09-06,43.875,44.171799,43.500001,43.75,50190000,1.412651,0.672,0.57%,288473
1995-09-05,43.500001,43.500001,42.75,43.500001,44993200,1.404578,0.750,1.31%,589409
1995-09-01,43.0,43.500001,42.875,42.937501,24595200,1.386416,0.625,-0.15%,35747
1995-08-31,43.375001,43.500001,43.0,43.0,21966000,1.388434,0.500,-0.86%,189901
1995-08-30,43.249999,43.75,43.124999,43.375001,38368400,1.400542,0.625,0.58%,222417
1995-08-29,43.0,43.249999,42.500001,43.124999,79265200,1.39247,0.750,0.29%,230413
1995-08-28,44.874999,44.999999,43.0,43.0,60760000,1.388434,2.000,-3.91%,2376087
1995-08-25,45.874999,45.874999,44.625,44.75,33586000,1.44494,1.250,-2.19%,734116
1995-08-24,45.625,46.25,45.5,45.749999,71982400,1.4772290000000001,0.750,0.55%,395493
1995-08-23,44.874999,45.874999,44.625,45.5,63450800,1.469157,1.250,1.68%,1063426
1995-08-22,44.375001,45.125001,44.124999,44.75,54261200,1.44494,1.000,1.42%,768582
1995-08-21,44.874999,45.375,44.124999,44.124999,67944800,1.424759,1.250,-1.67%,1135573
1995-08-18,44.874999,45.125001,43.75,44.874999,60289600,1.448976,1.375,0.56%,337744
1995-08-17,44.625,45.5,44.124999,44.625,61723200,1.4409040000000002,1.375,0.28%,173373
1995-08-16,43.999999,44.5,43.625,44.5,73158400,1.436868,0.875,1.27%,928360
1995-08-15,43.875,44.124999,43.124999,44.0625,79466800,1.418863,1.000,1.59%,1259601
1995-08-14,43.0,43.75,42.875,43.375001,41851600,1.396724,0.875,0.73%,303717
1995-08-11,42.875,43.124999,41.875,43.062501,51732800,1.3866610000000001,1.250,0.73%,378131
1995-08-10,43.124999,43.249999,42.625001,42.75,41006000,1.376599,0.625,-0.87%,356561
1995-08-09,42.625001,43.75,42.500001,43.124999,92254400,1.388674,1.250,1.47%,1356702
1995-08-08,43.625,43.75,42.374999,42.500001,58648800,1.3685479999999999,1.375,-2.02%,1183117
1995-08-07,44.124999,44.625,43.124999,43.375001,48440000,1.396724,1.500,-1.98%,957853
1995-08-04,44.999999,45.125001,43.75,44.250001,48078800,1.4249,1.375,-1.67%,801318
1995-08-03,44.124999,45.625,43.875,44.999999,53482800,1.449051,1.750,1.41%,753289
1995-08-02,43.875,44.999999,43.75,44.375001,68782000,1.428925,1.250,2.01%,1383546
1995-08-01,44.874999,44.874999,43.500001,43.500001,52729600,1.400749,1.375,-3.33%,1757664
1995-07-31,45.5,45.625,44.75,44.999999,39631200,1.449051,0.875,-1.10%,435519
1995-07-28,46.749999,47.25,44.999999,45.5,65234400,1.465152,2.250,-2.80%,1829001
1995-07-27,45.5,47.499999,45.5,46.8125,81295200,1.507416,2.000,3.17%,2575459
1995-07-26,46.25,46.25,45.375,45.375,42862400,1.461127,0.875,-0.82%,351318
1995-07-25,46.000001,46.375,45.625,45.749999,65881200,1.4732020000000001,0.750,0.83%,544453
1995-07-24,43.999999,45.5,43.75,45.375,53656400,1.461127,1.750,3.71%,1992957
